HS2,HS4,Group,Commodity,Cargo,Cargo_Detail,Keywords_Str,Min Tons,Max Tons,Note,HS Title,HS Decription,HS_Code,Port of Loading (F),Shipper,Count,Tons
76,7612,Break-Bulk,Metals,Aluminum,Aluminum,Aluminum Other,1.5,60000,KEEP,"Aluminum casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding 300 liters, whether or not lined or heat insulated, but not fitted with mechanical or thermal equipment:","Aluminum casks, drums, cans, boxes and similar containers (including rigid or collapsible tubular containers), for any material (other than compressed or liquefied gas), of a capacity not exceeding 300 liters, whether or not lined or heat insulated, but not fitted with mechanical or thermal equipment:",,,,1,1
76,7610,Break-Bulk,Metals,Aluminum,Aluminum,Aluminum Other,1.5,60000,KEEP,"Aluminum structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balustrades, pillars and columns); aluminum plates, rods, profiles, tubes and the like, prepared for use in structures:","Aluminum structures (excluding prefabricated buildings of heading 9406) and parts of structures (for example, bridges and bridge-sections, towers, lattice masts, roofs, roofing frameworks, doors and windows and their frames and thresholds for doors, balustrades, pillars and columns); aluminum plates, rods, profiles, tubes and the like, prepared for use in structures:",,,,1,1
76,7609,Break-Bulk,Metals,Aluminum,Aluminum,Aluminum Other,1.5,60000,KEEP,"Aluminium tube or pipe fittings (for example, couplings, elbows, sleeves)","Aluminium tube or pipe fittings (for example, couplings, elbows, sleeves)",,,,1,1
76,7607,Break-Bulk,Metals,Aluminum,Aluminum,Aluminum Other,1.5,60000,KEEP,"Aluminum foil (whether or not printed, or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.2 mm:","Aluminum foil (whether or not printed, or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.2 mm:",,,,1,1
76,7606,Break-Bulk,Metals,Aluminum,Flat Rolled Products,"Sheet, Plate, Strip - Aluminum",1.5,60000,KEEP,"Aluminum plates, sheets and strip, of a thickness exceeding 0.2 mm:","Aluminum plates, sheets and strip, of a thickness exceeding 0.2 mm:",,,,1,1
76,7605,Break-Bulk,Metals,Aluminum,Aluminum,Other\,1.5,60000,KEEP,Aluminum wire:,Aluminum wire:,,,,1,1
76,7604,Break-Bulk,Metals,Aluminum,Aluminum,"Primary Aluminium, Aluminium Billet. Aluminium Foundry, Aluminum Ingots, T Bars, Sows, T-Bars",1.5,60000,KEEP,"Aluminum bars, rods and profiles:","Aluminum bars, rods and profiles:",,,,1,1
76,7603,Break-Bulk,Metals,Aluminum,Scrap Aluminum,"Scrap, Compressed Aluminum Cans",1.5,60000,KEEP,Aluminum powders and flakes:,Aluminum powders and flakes:,,,,1,1
76,7602,Break-Bulk,Metals,Aluminum,Scrap Aluminum,"Scrap, Compressed Aluminum Cans",1.5,60000,KEEP,Aluminium waste and scrap,Aluminium waste and scrap,,,,1,1
76,7601,Break-Bulk,Metals,Aluminum,Unwrouge Aluminium,"UNTRIMMED, ROLLING, SLABS, CSI, GRADE",1.5,60000,KEEP,Unwrought aluminum:,Unwrought aluminum:,Classified: 7601.20,"Port Kembla, Australia",,1,1
76,7601,Break-Bulk,Metals,Aluminum,Unwrouge Aluminium,"STEEL, BILLETS",1.5,60000,KEEP,Unwrought aluminum:,Unwrought aluminum:,Classified: 7601.20,"All Other Peoples Republic of China Ports, China","Xiangyu (Singapore) Pte., Ltd.",1,1
76,7601,Break-Bulk,Metals,Aluminum,Unwrouge Aluminium,"PRIME, STEEL, BILLETS",1.5,60000,KEEP,Unwrought aluminum:,Unwrought aluminum:,Classified: 7601.20,"Lianyungang, China","Xiangyu (Singapore) Pte., Ltd.",1,1
76,7601,Break-Bulk,Metals,Aluminum,Unwrouge Aluminium,"Primary Aluminium, Aluminium Billet. Aluminium Foundry, Aluminum Ingots, T Bars, Sows, T-Bars",1.5,60000,KEEP,Unwrought aluminum:,Unwrought aluminum:,,,,1,1
76,7601,Break-Bulk,Metals,Aluminum,Unwrouge Aluminium,"BLACK, LOW, PROFILE, SOWS",1.5,60000,KEEP,Unwrought aluminum:,Unwrought aluminum:,Classified: 7601.20,"All Other Canada Atlantic Region Ports, Canada",Rio Tinto Alcan Inc.,1,1
76,7601,Dry Bulk,Non-Ferrous Raw Materials,Alumina,Alumina,"Alumina, Aluminum Hydroxide",,,KEEP,Unwrought aluminum:,Unwrought aluminum:,Classified: 7601.10,"Kajang, Malaysia",Mercuria Energy Trading S.A.,1,1
76,7601,Dry Bulk,Non-Ferrous Raw Materials,Alumina,Alumina,"Alumina, Aluminum Hydroxide",,,KEEP,Unwrought aluminum:,Unwrought aluminum:,Classified: 7601.20,"Rotterdam, Netherlands",Mercuria Energy Trading S.A.,1,1
76,7601,Dry Bulk,Non-Ferrous Raw Materials,Alumina,Alumina,"Alumina, Aluminum Hydroxide",,,KEEP,Unwrought aluminum:,Unwrought aluminum:,Classified: 7601.10,"Kitimat, Bc, Canada",Rio Tinto Alcan Inc.,1,1
76,7601,Dry Bulk,Non-Ferrous Raw Materials,Alumina,Alumina,"Alumina, Aluminum Hydroxide",,,KEEP,Unwrought aluminum:,Unwrought aluminum:,Classified: 7601.10,"Kitimat, Bc, Canada",,1,1
75,7507,Break-Bulk,Metals,Nickel,Nickle,Nickel,1.5,60000,KEEP,"Nickel tubes, pipes and tube or pipe fittings (for example, couplings, elbows, sleeves):","Nickel tubes, pipes and tube or pipe fittings (for example, couplings, elbows, sleeves):",,,,1,1
75,7506,Break-Bulk,Metals,Nickel,Nickle,Nickel,1.5,60000,KEEP,"Nickel plates, sheets, strip and foil:","Nickel plates, sheets, strip and foil:",,,,1,1
74,7419,Break-Bulk,Metals,Copper,Copper,"Cathodes, Copper Scrap, Slag",1.5,60000,KEEP,Other articles of copper:,Other articles of copper:,,,,1,1
74,7412,Break-Bulk,Metals,Copper,Copper,"Cathodes, Copper Scrap, Slag",1.5,60000,KEEP,"Copper tube or pipe fittings (for example couplings, elbows, sleeves):","Copper tube or pipe fittings (for example couplings, elbows, sleeves):",,,,1,1
74,7411,Break-Bulk,Metals,Copper,Copper,"Cathodes, Copper Scrap, Slag",1.5,60000,KEEP,Copper tubes and pipes:,Copper tubes and pipes:,,,,1,1
74,7409,Break-Bulk,Metals,Copper,Copper,"Cathodes, Copper Scrap, Slag",1.5,60000,KEEP,"Copper plates, sheets and strip, of a thickness exceeding 0.15 mm:","Copper plates, sheets and strip, of a thickness exceeding 0.15 mm:",,,,1,1
74,7408,Break-Bulk,Metals,Copper,Copper,"Cathodes, Copper Scrap, Slag",1.5,60000,KEEP,Copper wire:,Copper wire:,,,,1,1
74,7407,Break-Bulk,Metals,Copper,Copper,"Cathodes, Copper Scrap, Slag",1.5,60000,KEEP,"Copper bars, rods and profiles:","Copper bars, rods and profiles:",,,,1,1
74,7404,Break-Bulk,Metals,Copper,Copper,"Cathodes, Copper Scrap, Slag",1.5,60000,KEEP,Copper waste and scrap,Copper waste and scrap,,,,1,1
74,7403,Break-Bulk,Metals,Copper,Copper,"Cathodes, Copper Scrap, Slag",1.5,60000,KEEP,"Refined copper and copper alloys, unwrought (other than master alloys of heading 7405):","Refined copper and copper alloys, unwrought (other than master alloys of heading 7405):",,,,1,1
74,7402,Break-Bulk,Metals,Copper,Copper,"Cathodes, Copper Scrap, Slag",1.5,60000,KEEP,Unrefined copper,copper anodes for electrolytic refining,,,,1,1
74,7401,Break-Bulk,Metals,Copper,Copper,"Cathodes, Copper Scrap, Slag",1.5,60000,KEEP,Copper mattes,cement copper (precipitated copper),,,,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,"STEEL, BARS, CODE, 7207",1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.20,"Constanta, Romania",Silcotub S.A.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Parsed: 7207.12.00; Parsed: 7224.90.00,"Sepetiba Bay, Brazil",Ternium Brasil Ltda,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Parsed: 7207.20.00; Parsed: 7224.90.00,"Pecem, Brazil",Arcelormittal Pecem S.A.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Parsed: 7207.12,"Bremen, Germany",Vallourec Deutschland Gmb H,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.12,"Pecem, Brazil",Arcelormittal Pecem S.A.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.12,"Praia Mole, Brazil",Arcelormittal Brasil S.A.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Parsed: 7207.12.00,"Sepetiba Bay, Brazil",Ternium Brasil Ltda,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.12,"All Other Brazil Ports North Of Recife, Brazil",Arcelormittal Brasil S.A.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.12,"Sepetiba Bay, Brazil",Ternium Brasil Ltda,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.12,"All Other Brazil Ports South Of Recife, Brazil",Arcelormittal Brasil S.A.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.12,"Porto Praia, Cape Verde",Arcelormittal Brasil S.A.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.12,"Lazaro Cardenas, Mexico",Arcelormittal Mexico S.A. De C.V.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Parsed: 7207.12.00,"Praia Mole, Brazil",Gerdau Acominas S.A.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.12,"All Other Sulawesi Ports, Indonesia",Pt . Dexin Steel Indonesia,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.12,"Paradip, India",Tata Steel Ltd.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,Steel Slabs,1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,Classified: 7207.12,"All Other Brazil Ports North Of Recife, Brazil",Arcelormittal Pecem S.A.,1,1
72,7207,Break-Bulk,Steel,Semi-Finished,Steel Slabs,"Slabs, Billets",1.5,60000,KEEP,Semifinished products of iron or nonalloy steel:,Semifinished products of iron or nonalloy steel:,,,,1,1
72,7205,Dry Bulk,Steel,Iron Products,DRI,"DIRECT, REDUCTION",,,KEEP,"Granules and powders, of pig iron, spiegeleisen, iron or steel:","Granules and powders, of pig iron, spiegeleisen, iron or steel:",Classified: 7205.29,"Point Lisas, Trinidad and Tobago",Nu Iron Unlimited,1,1
72,7205,Dry Bulk,Steel,Iron Products,DRI,"DIRECT, REDUCTION",,,KEEP,"Granules and powders, of pig iron, spiegeleisen, iron or steel:","Granules and powders, of pig iron, spiegeleisen, iron or steel:",Classified: 7205.29,"Point Lisas, Trinidad and Tobago",,1,1
72,7205,Dry Bulk,Ferrous Raw Materials,Iron Products,DRI,"Direct Reduced, DRI, Iron Powder, Iron Concentrate",,,KEEP,"Granules and powders, of pig iron, spiegeleisen, iron or steel:","Granules and powders, of pig iron, spiegeleisen, iron or steel:",,,,1,1
72,7221,Break-Bulk,Steel,Finished Steel,Long Products,"WIRE, ROD",1.5,60000,KEEP,"Bars and rods, hot-rolled, in irregularly wound coils, of stainless steel","Bars and rods, hot-rolled, in irregularly wound coils, of stainless steel",Classified: 7221.00,"All Other Brazil Ports South Of Recife, Brazil",Arcelor Mittal Brasil S.A.,1,1
72,7221,Break-Bulk,Steel,Finished Steel,Long Products,"WIRE, ROD",1.5,60000,KEEP,"Bars and rods, hot-rolled, in irregularly wound coils, of stainless steel","Bars and rods, hot-rolled, in irregularly wound coils, of stainless steel",Classified: 7221.00,"All Other Brazil Ports South Of Recife, Brazil",,1,1
99,9999,Break-Bulk,General Cargo,General Cargo,General Cargo,NAN,0,10000,KEEP,,,,,,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",,,,1,1
98,9880,Break-Bulk,General Cargo,General Cargo,General Cargo,NAN,0,10000,KEEP,,,,,,1,1
98,9818,Break-Bulk,General Cargo,General Cargo,General Cargo,NAN,0,10000,KEEP,,,,,,1,1
98,9810,Break-Bulk,General Cargo,General Cargo,General Cargo,NAN,0,10000,KEEP,,,,,,1,1
98,9801,Break-Bulk,General Cargo,General Cargo,General Cargo,NAN,0,10000,KEEP,,,,,,1,1
97,9705,Break-Bulk,General Cargo,General Cargo,General Cargo,NAN,0,10000,KEEP,,,,,,1,1
97,9703,Break-Bulk,General Cargo,General Cargo,General Cargo,NAN,0,10000,KEEP,,,,,,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Al Jubail, Saudi Arabia",Sabic Agri Nutrients Co.,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Leningrad, Russia",Jsc Apatit,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Kotka, Finland",Nitron International Corporation,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Al Jubail, Saudi Arabia",,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Point Lisas, Trinidad and Tobago",Pcs Nitrogen Trinidad Ltd.,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Parsed: 3102.10,"Leningrad, Russia",Jsc Apatit,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"All Other Russia Eastern Region Ports, Russia",Exfert Dmcc,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Arzew, Algeria",Sorfert Algerie Sp A,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Arzew, Algeria",El Sharika El Djazairia El Omania,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Parsed: 3102.10,"All Other Russia Baltic Region Ports, Russia",Xfert Dmcc,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Sur, Oman",Oman India Fertiliser Co.,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"All Other Qatar Ports, Qatar",Qatarenergy Lng Marketing,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Musayid, Qatar",Qatar Chemical And Petrochemical,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Doha, Qatar",Qatarenergy Lng Marketing,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Musayid, Qatar",Qatarenergy Lng Marketing,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"All Other Russia Baltic Region Ports, Russia",Achis Llc,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"All Other Nigeria Ports, Nigeria",Indorama Eleme Fertilizer And,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"All Other Malaysia Ports, Malaysia",,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"All Other Saudi Arabia Ports, Saudi Arabia",,1,1
31,3102,Dry Bulk,Fertilizer,Nitrogen Fertilizers,Urea,Urea,10,50000,KEEP,"Mineral or chemical fertilizers, nitrogenous:","Mineral or chemical fertilizers, nitrogenous:",Classified: 3102.10,"Lagos, Nigeria",,1,1
