Party_Name,Total_Tons,Record_Count
Seko Logistics,5310.5,15
Bmw New Zealand Ltd.,5309.39,139
Scania New Zealand,5273.72,110
Galvaprime S.A. De. C.V. Calle,5251.08,18
"Pt T International Trading Pte., Ltd.",5250.0,1
Volkswagen Group Japan Kk,5246.070000000001,11
United Pipe & Steel Corp.,5236.46,38
Bridgestone Canada Inc.,5220.03,22
Thai Summit America Corp.,5215.34,6
Britannia Refined Metals Ltd.,5203.3,8
Gabso Los Ingenious,5200.0,1
Tropigas Inc.,5200.0,1
Hexion,5195.12,2
Midwest Terminals Of Toledo Interna,5194.88,6
Stolt Haven New Orleand Llc,5187.96,2
Terminalcorp,5183.31,1
Sumitomo Mitsui,5164.0,8
Nitrofert S.A.S.,5150.0,2
Seba International Inc.,5141.6,15
Mellitah Oil And Gas B V,5136.03,3
Space Exploration Technologies,5134.4,23
Marubeni Itochu Steel Inc.,5132.18,6
Sphere One Inc.,5127.09,16
Al Ghurair Iron And Steel Llc,5123.34,14
Implementos Y Maquinarias C Por A,5118.6,170
Hino Motors Sales Mexico S.A. De,5114.43,25
Capespan North America,5113.2300000000005,57
Solar Turbines Inc.,5104.1,93
Bracell Sp Celulose Ltda,5100.0,2
Kulhman Corportation,5100.0,1
Integra Us Marketing Llc,5099.780000000001,4
Texas Quicklime Enterprises Llc,5077.53,1
Anadarko Petroleum,5066.139999999999,4
Qatarenergy Lng,5064.44,2
Renewable Energy Group,5052.17,2
Banque De Commerce Et De Placements Sa Geneva,5052.0,6
Ritchie Bros Auctioneers,5050.62,103
Conduit Sa De Cv Con8402082 V5,5043.57,2
Goiasa Goiatuba Alcool Ltda,5031.0,2
Xcmg Canada Ltd.,5029.14,60
Takeuchi Mfg Us Ltd.,5027.44,32
Brentag Global Marketing Llc.,5012.1,2
Cimolai Usa Llc,5005.08,12
T. H. International Inc.,5004.74,4
C I Toyota Tsusho De Colombia S.A,5001.48,12
Tree Logisitcs Llc,5000.08,2
Abc Recycling Operations Corp.,5000.0,1
Fertilizantes Y Nutrientes De,5000.0,2
E.C.Levy Co. Srm,5000.0,1
Evonik Oxeno Llc For Contanda,4999.92,2
The Procter And Gamble,4999.66,4
Precision Marshall,4992.31,17
Taminco Us Llc A Subsidiary Of,4987.22,5
Gy Fleet Inc.,4976.45,8
Sgm Automotriz De Mexico S.A. De,4976.18,40
Terex,4975.16,22
Martin Muniz Molina,4970.2,10
Union Electric Steel Corporation,4969.2,152
Next Star Energy Inc.,4957.7,73
Ssab Minnesota,4955.21,57
"Marubeni Itochu Steel Pte., Ltd.",4955.120000000001,11
Leschaco Inc.,4952.35,5
Feralloy Corp. Mid West Portage Div,4948.78,33
"Hd Hyundai Electric Co., Ltd.",4947.5199999999995,25
Y.A.S. Inc.,4945.24,20
Ford Motor Co. Of New Zealand L,4939.49,99
Cliff Berry Env Ftl,4899.74,154
Cnh Industira America Llc,4894.85,98
Ofpusan Pipe America,4888.38,15
Epiroc Usa,4884.22,237
Rushmore Enterprises Inc.,4878.91,28
Taihan Electric Usa Ltd.,4864.88,6
Aceros Alcalde Sa De Cv,4859.14,11
Interfer Steel Usa Inc.,4843.77,14
Port Houston,4841.4,1
Dhl Global Forwarding,4840.2300000000005,5
Peter Garofalo Norton Lilly Intern,4818.0,2
Green Transfer,4814.83,34
Ferroglobe Usa Metals Llc,4807.28,3
San Luis Metal Forming Sa De Cv,4806.26,18
Eni Angola Sp A Nif# 5410777824,4796.56,14
Jdm Steel Service Ltd.,4793.18,23
East Coast Lumber Co. Inc.,4790.7300000000005,18
Maserati North America Inc.,4789.65,99
Magotteaux Andino S.A.,4786.78,3
Komatsu Maquinaras Mexico S.A De C.V,4785.08,155
"R.H.Curry & Co., Ltd.",4782.08,20
Jfe Shoji Power Canada Inc.,4777.07,16
Oilfield Steel Supply,4773.7,44
Ivl Belgium N.V.,4773.41,5
Monarch Securities Latin America,4767.78,2
Bentley Truck Services,4767.1,3
Transatlantic North America Inc.,4753.52,16
W6 Yq Usalrctr Ft Carson,4747.38,38
Bridgestone Americas Tire,4747.19,14
Byd Motors Inc.,4736.9,26
Promax Industries Us Inc.,4734.42,11
Imco International Steel Trading,4731.160000000001,9
Logfret Inc.,4728.6,58
Geodis The Navy Yard,4718.0,6
Jaguar Land Rover Australia,4704.86,52
State Steel Inc.,4701.39,26
Intel Corp.,4679.53,35
Dmg Mori Usa,4665.55,231
Mclaren Automotive Inc.,4664.22,156
Maserati North America,4655.68,68
Metal Line Inc.,4655.16,14
"Etc Agro Processing India Pvt., Ltd.",4650.67,8
Beaver Steel Services,4641.95,35
Roseburg Forest Products,4638.49,4
Gabso,4626.0,1
Transunisa Agencia Aduanal S.C.,4618.89,1
Fiba Technologies Inc.,4607.14,8
Nov Grant Prideco,4605.29,20
Central Progreso Sa,4587.0,2
Space City Cement Llc,4579.14,1
Centric Pipe Llc,4578.15,4
Em Prod Solutions Co Us,4563.9,4
Trinity Av Perimetral Lado Norte Z,4547.54,28
Foley Power Systems,4545.0,1
Sunbelt Group,4530.46,7
Lbc Houston,4530.0,4
Nasco,4529.68,47
J.M. Huber Corporation,4513.5,2
Asignar,4511.74,2
Pacificorp,4511.64,30
Ecogreen Oelochemicals Inc.,4505.280000000001,4
Chemserve Terminal,4500.0,1
Worldventure,4499.67,2
Bank Al Bilad,4496.83,51
Bdp International Inc. Exxon Team,4487.96,2
Aguascalientes Steel Coil Center,4485.66,24
Sylvania Steel Corp.,4483.38,25
Eni Albania,4465.08,2
Hitachi Energy Us Grid Integratio,4460.26,12
Mitsubishi Chemical Uk Limted,4446.06,2
Lapham Hickey Steel Corp.,4444.3,5
Tos Celik Profil Ve Sac Endustrisi,4438.44,8
Nippon Steel Trading America Inc.,4415.95,15
Banca Zarattini & C,4409.64,13
Sanwa (Pty) ) Ltd.,4400.42,27
Usina Petribu S A,4386.0,2
Conduit S.A. De C.V. Av. Mexico,4351.4400000000005,4
Simwon Na Corp.,4345.33,3
W6 Ye Usalrctr Ft Drum,4342.44,126
Deere & Co.,4334.58,244
Hail Trailer Brake Wheel Nnc,4325.99,121
Overseas Trading Ltd.,4317.2,10
Methanex Corporatioh,4300.0,1
Confab Industries S.A.,4299.679999999999,2
Knightsbridge International Corp.,4296.76,10
Motorcorp Distributors Ltd.,4292.66,100
Heidtman Stell Products Inc.,4291.1900000000005,13
Sandvik Mining And Rock Technology,4290.49,162
Cumic Steel Usa Inc.,4288.71,15
Sewon America Inc.,4285.6,7
Tracsa Sa De Cv,4284.44,122
Process Inc.,4267.88,128
0730 Qm Co Co Aa Rear Det,4256.7,2
Schwing America Inc.,4250.15,183
Newmont Usa Ltd.,4249.9400000000005,53
Volkswagen Do Brasil Ltda,4240.82,58
American Yeast Corp.,4240.0,1
W0 Mc Army General Supply,4237.8,16
Mill Steel Co.,4233.76,34
Stellantis Mexico S.A. De C.V. Tax,4228.8,7
Hitachi Energy Usa Inc. 1501,4222.24,10
Ingenio Chaparrastique S.A. De C.V,4218.0,1
Tenaris Global Services (Canada) In,4216.24,20
Agco Australia Ltd.,4209.25,72
Mitsubishi Motors North,4207.9,2
Alveg Distribucion Quimica Sa De Cv,4194.0,4
Bico Michigan,4149.54,12
"Paria Fuel Trading Co., Ltd.",4149.0,1
Berryman Chemical,4147.08,4
Nlmk Nort America Plate Llc,4142.26,23
Bengard Marketing Inc.,4141.92,155
Inntegra Us Marketing Llc.,4137.8,4
Bauer Equipment America Inc.,4133.72,91
Clearwater Naturals Inc.,4117.26,23
National Material Co.,4110.0599999999995,22
Mazak Optonics Corporation,4092.09,254
Global Citrus Usa Inc.,4086.56,9
Silgan Containers (Il),4077.0299999999997,14
Volkswagen Group Japn Kk,4059.0600000000004,10
Welspun Tubular Llc,4058.6,4
Westlake Epoxy Inc.,4052.0,2
Graphite And Carbon Products Inc.,4050.07,18
Darlene Johnson Imp.,4048.48,2
Zmj America Inc.,4046.06,2
Silcotub Sa,4044.38,2
Kupfer Hermanos S.A.,4043.4,7
Mercasid Sa,4042.0,2
Elite Comfort Solutions Llc,4040.0,2
Upm,4029.94,2
Polaris,4020.0,2
Nit 860 014 659 4 Dow Quimica De,4018.0,2
Sofidel America Corp.,4016.88,8
Gnpgraystar Speciality Materials,4015.0,3
Aminco Resources Llc,4008.0,2
Ssab Swedisch Steel Ltd.,4006.99,99
Akrema Inc.,4004.1,4
Manaufacturas Siliceas Ltda,4004.0,2
Murphy Overseas Llc,4002.63,20
Campa Iberia,4002.24,1
Sc Global Coco Products Inc.,4000.12,1
Arauco Europe Cooperatief U.A.F,4000.08,2
Imerys Fused Minerals Niagara Falls,4000.0,8
Cargill Ltd.,4000.0,2
Bvd Dock,4000.0,2
Yibin Hiest Fibre Ltd.,4000.0,2
Bonatti Sp A,3997.5,20
Prosal S.A.,3995.4,1
Ubs Ag Singapore Branch,3995.0,2
Bmw Canada Inc.,3985.98,4
Turkish Petroleum Off Shore,3985.0499999999997,3
Aida America Corp.,3979.7200000000003,52
Kloeckner Metals Chicago Div.,3978.06,25
Alliance Steel Llc,3974.9100000000003,19
Roberto Montemayor Gutierrez,3971.5,8
Green Bay Kk Integrated Logistics,3971.46,2
Great Wall Motor Mexico S De R.,3969.31,6
Gm Me,3968.2999999999997,60
W90919,3958.14,34
Ralph Albury International Shipping,3955.46,4
Delmax Trading Corp.,3951.53,1
Hma Inc.,3934.84,14
Commerical Bank Of Kuwait,3926.58,2
Feralloy Corp.,3917.56,13
"Dairy Plus Co., Ltd.",3917.34,16
Global Wax Llc,3914.22,2
Man Truck & Bus Mexico S.A. De C.V.,3909.25,27
Sanders Lead Co. Inc.,3909.0,2
Ls Electric America Inc.,3907.8,35
Kullik Usa Corp. Kullik Usa Corp.,3901.02,2
Saint Paul Commodities Inc. Id,3900.37,18
Oq Chemicals Gmb H,3870.46,6
Hampton Three Farms Inc.Dba Hampton,3858.88,3
Vallourec Solucoes Tubulares Do,3852.86,4
Bbm Terminals Corp.,3850.48,38
Nhk Spring Mexico,3845.32,5
Woori Bank,3843.14,12
Toray Composite Materials America,3834.52,35
Metso Usa Inc.,3826.77,126
Karl Eason Port Manager,3825.28,5
Brown Paper Goods,3815.26,28
Joon Georgia Inc. Dba Ajin Georgia,3803.02,7
Ssab Delson,3801.8,36
Samsung C And T Corporation,3780.88,1
Gallo Family Vineyards,3778.96,11
Nissan Trading Corp. Americas,3769.04,8
"Tension Steel Industries Co., Ltd.",3761.59,3
Samuel Shapiro & Co.,3759.0,2
Vestergaard Co. Inc.,3758.57,102
Viamar S.A. Ave.Maximo Gomez,3757.6800000000003,20
Bhp Jansen Bhp Canada Inc.,3750.25,8
Phospholutions Inc.,3747.8,1
Nextera Energy Resources Llc,3744.0,2
Venture Steel,3741.65,39
Nanak Produce & Marketing Inc.,3733.66,30
"Mccorry & Co., Ltd.",3724.13,19
Steel Warehouse Of Wisconsin Inc.,3723.1,4
Norton Lily International,3711.18,2
Mcnairn Packaging,3704.81,37
Jpmorgan Ventures Energy Corp,3698.74,4
Daimler Trucks North America,3697.54,45
Ofjalles Machado Sa,3694.89,1
San Diego Vista Steel Service Corp.,3694.7599999999998,42
Steel Distributor Inc.,3691.23,38
Millar Western Forest Products Ltd.,3673.5,3
Taj Agro Worldwide,3655.08,8
Trinity Av. Perimental Ladonorte,3649.58,28
Sarens Usa Inc.,3648.9,14
Gs Globalusa Inc.,3645.85,14
Constructora Sicim Sa De Cv,3644.74,5
"Nissei Plastic Industries Co., Ltd.",3632.98,10
Antilles Trading Co.,3632.0,1
Daimler Coaches North America Llc,3631.82,42
Atvos Bioenergia,3631.42,2
Maksteel,3628.14,38
Nestls Mexico,3627.5,2
Msk Farm Machinery Corp.,3618.99,41
Stericycle Inc. Seattle,3618.5,120
Ticona Polymers Inc.,3608.99,7
Mcasphalt Industries Ltd.,3600.0,1
Isuzu Commercial Truck Of America,3589.12,25
Alex Lyon & Son,3588.35,102
Belfius Bank Sa Nv,3585.7999999999997,4
Arzyz Tecnologa A S.A. De C.V Vo,3584.3,4
Powertrac Machinery,3583.49,93
Toyota Canada Inc.,3583.1,2
Im Ex Transportation Service Llc,3574.2,9
1083 Tc Co Co Aa Rear Det,3570.48,8
Mouton Distribution,3569.7599999999998,48
Xcmgnorthamericacorporation,3563.93,31
The Dow Chemcial Co.,3554.0,4
Dmg Mori Seiki Usa,3541.27,130
Asil Celik Sanayi Ve Ticar,3541.0,7
Doosan Industries Vehicle America,3537.95,29
Ifc North America Inc. 15 Lake St Suite A L3 M 2 G4 Grimsby Canada,3518.3999999999996,4
Bticino Costa Rica S.A.,3513.68,24
Scotiabank Republic,3505.3399999999997,18
Siligan Containers Mfg. Co.Rp,3487.3500000000004,10
Lognet Us,3487.2200000000003,54
Zeppelin International Ag,3480.98,2
Confab Industrial S.A.,3478.04,4
Wheatland Tube,3477.9500000000003,3
Intl Marine Industries Inc.,3474.02,50
T Steel Corp.,3468.37,34
Pnc Bank National Association,3467.9700000000003,39
Ge Gas Turbines Llc,3465.21,116
Casa De Aduanas Mendoza S.C.,3463.18,30
Tile And Paver Source Llc,3451.0,4
Agro Bulk Corp.,3448.97,1
Louniko Trading Corp.,3441.79,7
Ssab Swedish Steel Ltd.,3438.17,56
Arctic Minerals Llc,3417.6,3
"Upm (China) Co., Ltd.",3407.5600000000004,4
Fsc Logistics Inc.,3403.06,7
Trespa North America,3400.52,3
Apm Terminals Mobile Llc,3394.28,1
Romex,3391.68,10
Kg Steelusa Inc.,3386.9900000000002,20
Nanomar S.A. De C.V.,3384.5499999999997,10
"Nissan Saudi Arabia Co., Ltd.",3381.08,32
Cielo Azul Energia S.A. De C.V.,3372.92,2
Adler Steel Chile Sp A,3372.66,8
"Olam Global Agri Pte., Ltd.",3371.3,10
"Feng Hsin Iron And Steel Co., Ltd.",3369.02,62
Usina Nova Galia Ltda,3366.88,2
Build Your Dreams Busses Mexico S.,3353.58,13
Andritz Inc.,3351.71,22
Marubeni Itochu Steel Canada,3345.52,15
Fyffes North America Inc.,3345.38,37
Arvedi Tubi Acciaio Sp A,3342.0,4
Im Ex Transportation Service Llc Ex,3326.7,11
Fortacero Sa De Cv Blvd Carlos,3323.3,2
Changshu Westerlund Warehousing Co.,3316.72,4
Matson Navigation Co. Inc.,3302.08,2
Volvo Finance Australia P L,3298.26,138
Rmj14 Sa De Cv,3289.0,2
Marathon Ashland Supply Llc,3284.0,2
Amada Canada Ltd.,3282.61,229
Talos Productions Llc,3272.46,31
Bovelis Corp.,3262.42,2
The Lincoln Electric Germany,3258.11,1
Ecoverse Industries Ltd.,3244.62,124
0541 Cs Bn Co B0 Rear Det,3243.3,6
Talloaboa Pr Llc,3236.0,2
Roseburg West Mdf Llc,3233.88,12
Waste Management Inc.,3228.36,174
Long View Steel Corp.,3226.8199999999997,8
Soluciones Integrales Para,3219.54,46
Mitsubishi Internat,3211.32,2
Tokyo 150 8554 Japan,3203.06,2
A N Deringer Inc.,3202.14,6
Steel Services & Supplies Inc.,3201.01,3
Divine Flavor Llc,3200.8,80
Sca Packaging Munksund Ab,3192.8,1
Shinhwa Auto Usa Corp.,3187.88,14
Tlr Total Logistics Resource Inc.,3182.12,32
Horizon Steel,3164.62,40
Hilong Usa Llc,3159.66,6
Coast To Coast International Marine,3156.82,53
Wajax,3155.11,67
Maruichi Sun Steel Jsc,3153.54,13
Asi Co Indiana Pickling & Process,3151.5699999999997,13
Agro Industrial Sao Luiz Ltda,3150.0,1
Esu Farm Llc,3149.91,46
First Abu Dhabi,3146.95,31
Siemens Industries Inc. Mob. Div.,3146.86,63
Standard Tube Co.,3145.69,14
Jenmar Of Pensylvania,3144.2799999999997,11
Ca Joseph C O Ca Joseph Co Inc.,3139.14,39
Fmc Corp. Subsea Div,3135.8599999999997,19
Banque Cantonale,3133.48,5
Hoa Phat Hai Duong Steel Joint,3120.6000000000004,2
Balterm Locus Point,3111.32,16
Dow Quimica De Colombia S A,3102.0,2
Nordex Energy Gmb H,3101.12,2
Compadre Solar Llc,3099.88,5
Us. Pipe & Equipment Inc.,3099.75,8
Seberang Flour Mill Sdn. Bhd.,3099.71,5
Sas Cranes & Logistics Llc,3097.66,26
Sms Equipment Inc.,3090.0,8
Nippon Steel,3089.7,2
Byd Coach Bus Llc D B A Ride Coac,3082.2400000000002,37
Leeco Steel,3080.63,19
Toyota Tsusho America Inc.,3080.1,16
Ford Motor Co. Of Australia (Pty) ),3074.2200000000003,28
Millar Tractors Ltd.,3062.47,89
American Heavy Plate Solutions Llc,3058.87,1
O Nealsteel De Mexico S. De R.L. D,3058.8199999999997,10
Pisec Group Gmb H,3057.69,2
Nzen Noh,3056.96,18
Esso Exploration & Production Guyana Ltd.,3055.74,4
Laminas Acanaladas De Occidente Sa,3055.37,4
Pmb Silicon Sdn. Bhd.,3051.0,8
Charter Brokerage Llc Alejandro U,3042.9,4
Aju Steel Usa Inc.,3037.46,4
Boise Cascade Co.,3035.2799999999997,2
Grupa Azoty Zaktady Azotowe,3028.7,2
Usina Monte Alegre Sa,3028.0,2
Nissho Iwai Paper & Pulp Corp.,3023.7200000000003,8
Galvaroll S A De C.V.,3021.94,5
Viking Sport Cruisers,3019.3,61
Mrs Logistics Sa,3011.84,4
Pantos Logistics Canada Inc.,3009.38,16
Albemarle Us. Inc.,3009.0,2
Utp Pipe Usa Corp.,3005.06,8
Novvi Llc,3004.12,4
Unitata Berhad,3004.0,4
Feed Products & Service Co.,3001.96,1
Odfjell,3001.38,2
Globalwax Llc,3000.6,2
Albras Aluminio Brasileiro S.A.,3000.2400000000002,4
Isquisa Sa De Cv,3000.0,1
Mewah Oils Sdn Bhd,3000.0,4
Cargill Palm,3000.0,3
Linkmetals Llc,3000.0,1
Sunrise Foods,3000.0,2
China Mineral Processing Ltd.,3000.0,1
Viscosity Oil Co.,2999.9,2
Jaron,2999.48,4
Ferroglobe Monz N Sl,2997.72,2
Commercial Steel Products Llc,2997.25,6
Sumitomo,2997.21,5
Exxon Imp. Team Bdp,2996.64,3
Keestrack America,2994.62,74
Manufacturas La Cruz Sa De Cv,2990.21,41
K Line America Inc.,2988.34,1
Bgn Int Us Llc,2988.12,2
Fraser Wharves,2981.9,2
W0 L6 Usa Dep Letterkeny,2981.64,28
Hitachi Energy Usa Inc.,2981.5,12
Dakota Warehouse,2977.0,1
Dhl Global Forwarding Fmc#315 Nf,2977.0,1
The Siam Industrial Wire,2975.58,6
Mexproud Shipping S.A. De C.V.,2973.3,6
John Lawrie Inc.,2973.16,9
Ryerson Procurement Corp.,2970.06,23
Philly Shipyard Inc.,2962.85,33
Ingenio El Refugio S.A,2962.0,2
Arkema Inc. Acrylic Monomers,2960.0,2
Acero Titan Carretera A Santa Rosa,2959.74,2
Pfg America Llc,2957.07,41
Hitachi Energy Fes 2230,2955.13,9
Hanwha Q Cells Epc Usa Llc,2952.0,2
Cne Tech Inc.,2950.0,2
Sany Heavy Machinery Canada Ltd.,2948.26,72
Mcdermott International,2944.04,85
Uesc Union Electric Steel Corp.,2942.48,82
Levy Big River Mill Services,2940.08,13
Molinos & Cia S.A.,2939.99,6
Daewon America Inc.,2926.42,10
Hankev International Inc.,2924.4,11
Corrosion Resistant Alloys Llc,2924.35,2
Gloria S.A.,2923.1,1
Bdp International,2922.0299999999997,3
Nmt Usa,2920.46,66
W0 Mj Us Army Depot Sierra,2919.25,12
Natural Foods Corp.,2918.52,7
Fermilab,2916.16,4
Cement It Inc.,2911.5,6
0001 Av Hhc Hhc Combat Avn,2908.0499999999997,29
0189 Cs Bn Co B0 Rear Det,2906.1600000000003,14
Tcl Specialties Llc,2906.05,38
Aceros Siderurgicos Bravo S.A. De,2900.21,14
Cj Logistics Logistics Freight Am,2899.66,2
Global Citrus Group Inc.,2898.67,11
Suva Solutions Llc,2898.46,3
Glp Colombia Sas,2894.9,12
Kiewit Power Constructors Co.,2893.8199999999997,2
Mccourt And Sons Equipment Inc.,2893.64,67
Cor Innovations Inc.,2887.6400000000003,22
Cczjv Gpx,2885.81,8
Csx Transportation Inc.,2885.54,2
Carter Machinery (Storage Yard),2884.7999999999997,60
Gadiv Petrochemical Industries Ltd.,2871.37,6
Welldex International S.C.,2867.08,4
Kohlersw Vikrell Project,2864.8,68
Epiroc Drilling Tools,2860.7,50
Cosmocon Ltd.,2856.52,2
Expeditors Stl,2855.9,2
Bell Lumber And Pole,2846.13,2
Shasan Comercializadora S.A. De C.V,2844.91,130
Jf Moran Co.,2840.65,2
Toyota Tsusho De Mexico,2832.05,13
Ubsswitzerland Ag,2831.72,2
Bank Of America,2831.52,51
Amg Development,2827.09,23
Lady Lab Co Mcdermott Inc.,2825.95,45
Galvanizadora Industries Salvadoren,2821.34,7
Mitsubishi Power Americas Inc.,2816.27,30
Moran Environmental Recovery,2816.1,34
Hyosung Holdings Us,2806.67,4
Wva Mfg. Llc,2803.23,10
Ferromax S.A.,2802.18,12
Bayer Crop Science,2801.8,2
Interamericana De Productos Quimico,2800.0,2
The Procter & Gamble Manufactoring Co.,2799.66,4
Aceromex Grupo,2776.45,11
Symbol Technologies Inc. Mos,2776.35,74
Haltermann Carless Uk Ltd.,2775.72,4
Antwerp Distillation Co. Nv,2772.0,2
Banco,2770.58,36
Diatron Power Electronics Inc.,2770.4900000000002,15
Expeditors International Atlanta,2764.0,10
Vadelan S.A. De C.V.,2754.88,12
Brice Enviromental,2748.75,4
Quality Wood,2745.24,1
Ceva Logistics Ground & Rail France,2744.07,31
Amalgamated Trading Ltd.,2743.04,26
0087 Cs Bn Co A0 Rear Det,2742.12,2
Triple S Tube Supply Inc.,2741.32,22
Ferretti Group Of America Llc,2736.6,68
Martin Androbson Usa Inc.,2736.44,3
Yildiz Demir Celik Sanayi A.S.,2732.7,2
Atl Automotive Ltd.,2730.82,58
Oceaneering International Inc.,2730.45,12
Hyundai Rotem Usa Corp.,2730.0,11
E. & J. Gallo Winery,2725.74,12
Marubeni Corporation,2724.9700000000003,15
Flexsys America L.P.,2717.5,28
Technipfmc Plc,2711.18,32
Aceros Titan S.A. De C.V.,2710.8,5
Hydrogenpro Asa,2708.16,8
Bell Equipment,2707.93,32
Tastyfrutti International Inc.,2705.76,36
Banco De Costa Rica,2695.89,16
Empresas Matco S.A. De C.V.,2695.18,76
John Deere Ag Marketing Center,2690.95,121
Samelet Motors Ltd.,2688.74,10
Louisville Work Mfgg,2687.88,2
Wellspun Tubular Llc,2684.12,2
Hoffman Equipment,2683.4,1
Nippon Paper Industries,2680.92,10
Weg Mexico S.A. De C.V.,2679.9500000000003,8
Nippon Express Usa Inc.,2677.61,10
Hyundai Colombia Sas,2673.98,16
Sms Equipment Inc. Head Office,2671.0,6
Nova Minerals Inc.,2669.55,14
Nassco National Steel And,2665.19,7
American International Forest,2662.13,3
Servicios Y Almacenes De Veracruz,2648.24,10
Airbus Canada Ltd. Partnership,2647.66,433
Methods Machine Tools,2646.8,127
Binex Line Mexico S.A. De C.V.,2640.62,6
Nissan Motor Co. (Australia) (Pty) ) . L,2636.46,16
Energia 2000 Sa,2635.3700000000003,3
Galeon Sp Z.O.O Sp.K.,2635.28,165
Krops Imp. Inc.,2632.87,9
Ls Cabale Systems America Inc.,2631.05,5
Andean Sun Produce Llc,2629.21,49
T.H. Weiss Inc.,2623.0,1
Global Trade Distr,2620.36,8
Chung Hung Steel Corp.,2614.9,43
Staalx Llc,2614.0899999999997,17
Cnh Industries New Zealand,2602.46,82
Thatcher Chemical Of Florida,2600.0,1
Roadpin Inc.,2590.0,6
Terex Environmental Equipment,2589.38,100
Kiewit Offshore Services Ltd.,2584.8799999999997,18
Banco Itau Chile,2576.6400000000003,14
Adf International Inc.,2575.8900000000003,6
Berlin Metals Llc,2574.06,67
Aratina 1 Holdings Llc,2565.0,1
Terminal,2564.0,2
Grupo Collado S.A. De C.V.,2560.9,7
Ferrosource Llc,2558.43,9
Nemak Sa,2555.7,6
Gyj Ferreterias Sa Nit 800130426 3,2555.64,9
Contractors Steel Co.,2554.76,22
Gokul Agro Resources Ltd.,2550.0,2
Ceva Logistics (Usa),2542.91,143
Evanswinn International Llc,2534.67,7
Fabrica De Envases Del Pacifico Sa,2533.92,3
"Moorim Paper Co., Ltd. 505",2530.32,4
Corte Y Estampacion De Mexico Sa De Cv,2524.16,4
To Automotores Gildemeister Sp A,2521.46,32
Jordan International Co.,2519.41,2
Olympic Steel Iowa,2518.98,20
Zuercher Kantonalbank,2512.02,11
Dodaac,2506.7599999999998,22
Pisec Group America Llc,2504.45,8
Hoa Phat Dung Quat Steel Jsc,2501.29,1
Banco Davivienda,2501.08,63
Trans It Usa Llc,2500.19,2
Ingenio La Magdalena S.A. De C.V.,2500.0,1
Expediators International Inc.,2499.84,4
Jb Tractors,2492.96,40
Consorcio Metalurgico Nacional Ltda,2489.32,14
Diamond Offshore,2482.31,14
Ald Vacuum Technologies Inc.,2475.89,33
Abb Inc.,2472.5,58
Loud And Clear Inc.,2472.02,16
Lbc Rotterdam B.V.,2472.0,4
Maquinarias Y Vehiculos S.A.,2459.86,38
Jereh Energy Equipment And Technolo,2457.46,24
Dongkukinternational Inc.,2457.22,37
Kia Mexico S.A. De C.V.,2449.98,2
Steel Service Oil Field Tubular Inc.,2449.59,12
Advanced Industrial Resources,2449.0,1
Saicinternational Mexico S,2447.8,2
Giumarra International Marketing,2446.46,40
Suttons International N.A.,2441.05,29
Technip Usa Inc.,2435.11,5
Formetal S. A.,2434.02,4
Richar Murray Co.,2433.46,2
Ofbrown Brothers Harr,2432.82,2
Ergon Refining Inc.,2429.99,2
Brenntag Colombia S.A.,2428.0,2
